,,Relaxed/Lambda Match Statistics
,Precission,0.2045050385299348
,Recall,0.5555555555555556
,F1,0.2989601386481803
,
,Relaxed/Lambda Matches (True Positives)
Man Id,Dist. Geometric,Man Interval,Auto Interval,Dist. Edit,Man Text,Auto Text,Man Features,Auto Features
506,4.123105625617661,"4157, 4222","4153, 4223",5,I convinced him that I was just ill with a tummy bug or something,but I convinced him that I was just ill with a tummy bug or something.,three-role-cognition,three-role-cognition
561,0.0,"4180, 4183","4180, 4183",0,was,was,main,main
482,39.56008088970496,"4128, 4138","4091, 4152",51,me purging,to be careful as my boyfriend caught me purging the other day,phenomenon,phenomenon
486,5.0990195135927845,"4178, 4222","4173, 4223",6,I was just ill with a tummy bug or something,that I was just ill with a tummy bug or something.,phenomenon,phenomenon
504,48.507731342539614,"4084, 4104","4091, 4152",49,I have to be careful,to be careful as my boyfriend caught me purging the other day,attributive,attributive
504,48.507731342539614,"4084, 4104","4091, 4152",49,I have to be careful,to be careful as my boyfriend caught me purging the other day,relational,relational
488,0.0,"4233, 4240","4233, 4240",0,telling,telling,main,main
490,11.0,"4244, 4255","4233, 4255",11,I look fine,telling me I look fine,phenomenon,phenomenon
481,18.601075237738275,"4269, 4302","4280, 4287",26,he will be happier with a thin me,happier,phenomenon,phenomenon
498,0.0,"4277, 4279","4277, 4279",0,be,be,main,main
492,17.4928556845359,"4260, 4302","4269, 4287",24,I'm sure he will be happier with a thin me,he will be happier,mental,mental
492,17.4928556845359,"4260, 4302","4269, 4287",24,I'm sure he will be happier with a thin me,he will be happier,two-role-cognition,two-role-cognition
487,0.0,"4224, 4226","4224, 4226",0,He,He,agent,agent
565,0.0,"4246, 4250","4246, 4250",0,look,look,main,main
496,0.0,"4269, 4271","4269, 4271",0,he,he,carrier,carrier
511,1.0,"4330, 4336","4330, 4337",1,9 st 8,9 st 8!,attribute,attribute
510,0.0,"4317, 4319","4317, 4319",0,am,am,main,main
509,0.0,"4315, 4316","4315, 4316",0,I,I,carrier,carrier
512,1.0,"4315, 4336","4315, 4337",1,I am currently 9 st 8,I am currently 9 st 8!,attributive,attributive
512,1.0,"4315, 4336","4315, 4337",1,I am currently 9 st 8,I am currently 9 st 8!,relational,relational
514,0.0,"4340, 4344","4340, 4344",0,feel,feel,main,main
518,0.0,"4367, 4371","4367, 4371",0,look,look,main,main
524,9.0,"4413, 4431","4413, 4422",9,something about it,something,range,range
523,3.0,"4410, 4412","4407, 4412",3,do,to do,main,main
525,19.026297590440446,"4388, 4431","4407, 4432",20,I desperately need to do something about it,to do something about it!,action,action
533,0.0,"4433, 4462","4433, 4462",0,I have been reading your tips,I have been reading your tips,mental,mental
529,0.0,"4453, 4462","4453, 4462",0,your tips,your tips,phenomenon,phenomenon
534,4.123105625617661,"4467, 4496","4463, 4497",5,have picked up some good ones,and have picked up some good ones!,action,action
528,5.0,"4445, 4452","4440, 4452",5,reading,been reading,main,main
531,3.0,"4472, 4481","4472, 4478",3,picked up,picked,main,main
535,0.0,"4503, 4507","4503, 4507",0,need,need,main,main
445,115.88356225108029,"3527, 3549","3425, 3604",157,I ended up in hospital,"I had been ill for a while with black outs fainting etc and thought it was just the usual things, but I ended up in hospital, and after many tests they diagnosed me with epilepsy!",relational,relational
,
,Manual mismatching all parsed (False Negative)
172,"29, 51",I gave into temptation,action
174,"93, 139",it was a chocolate cake from a fabulous bakery,relational
174,"93, 139",it was a chocolate cake from a fabulous bakery,attributive
6,"93, 95",it,carrier
8,"100, 139",a chocolate cake from a fabulous bakery,attribute
14,"144, 166",I knew I wouldn't rest,mental
14,"144, 166",I knew I wouldn't rest,two-role-cognition
9,"144, 145",I,cognizant
10,"146, 150",knew,main
11,"151, 166",I wouldn't rest,phenomenon
22,"233, 234",I,carrier
3,"254, 261",near it,location
175,"264, 285",I'm still new at this,relational
175,"264, 285",I'm still new at this,attributive
28,"274, 285",new at this,attribute
176,"290, 315",still terrified of binges,mental
29,"296, 308",terrified of,main
30,"309, 315",binges,phenomenon
177,"321, 385",my DH persuaded me that it would be OK to have just a little bit,mental
177,"321, 385",my DH persuaded me that it would be OK to have just a little bit,three-role-cognition
31,"321, 326",my DH,agent
32,"327, 336",persuaded,main
183,"388, 408",he's very supportive,attributive
35,"388, 390",he,carrier
37,"393, 408",very supportive,attribute
40,"426, 435",my points,range
557,"440, 483",reckoned I could manage some ( 60 g worth ),mental
557,"440, 483",reckoned I could manage some ( 60 g worth ),two-role-cognition
185,"449, 483",I could manage some ( 60 g worth ),action
45,"464, 483",some ( 60 g worth ),affected
546,"504, 540",I was actually *scared* of eating it,mental
543,"504, 505",I,emoter
545,"531, 540",eating it,phenomenon
52,"550, 610",I've still got this guilt-food relationship thing to work on,relational
52,"550, 610",I've still got this guilt-food relationship thing to work on,possessive
56,"550, 551",I,carrier
59,"565, 610",this guilt-food relationship thing to work on,possessed
570,"620, 698","the disappointing thing was that it was nice, but not 5.5 points worth of nice",relational
570,"620, 698","the disappointing thing was that it was nice, but not 5.5 points worth of nice",attributive
559,"620, 643",the disappointing thing,carrier
53,"653, 665","it was nice,",relational
53,"653, 665","it was nice,",attributive
64,"660, 665","nice,",attribute
61,"700, 724",I didn't really enjoy it,mental
68,"716, 721",enjoy,main
574,"736, 753",I thought I would,two-role-cognition
571,"736, 737",I,cognizant
572,"738, 745",thought,main
573,"746, 753",I would,phenomenon
597,"746, 753",I would,mental
595,"746, 747",I,emoter
70,"758, 812","was annoyed with myself for ""wasting"" points like that",relational
70,"758, 812","was annoyed with myself for ""wasting"" points like that",attributive
74,"758, 761",was,main
75,"762, 812","annoyed with myself for ""wasting"" points like that",attribute
71,"814, 913","I could have eaten a whole pile of meringues for that amount of points, with some sweetened yoghurt",action
72,"924, 947",the exercise was useful,relational
72,"924, 947",the exercise was useful,attributive
83,"924, 936",the exercise,carrier
85,"941, 947",useful,attribute
73,"966, 1012",I realised I didn't have to binge on something,mental
73,"966, 1012",I realised I didn't have to binge on something,two-role-cognition
86,"966, 967",I,affected-cognizant
552,"977, 1012",I didn't have to binge on something,action
551,"1003, 1012",something,affected
77,"1042, 1066",I didn't have to get fat,relational
77,"1042, 1066",I didn't have to get fat,attributive
92,"1042, 1043",I,carrier
94,"1059, 1062",get,main
95,"1063, 1066",fat,attribute
99,"1108, 1119",useful info,attribute
186,"1108, 1119",useful info,attributive
578,"1217, 1232",I thought I had,mental
578,"1217, 1232",I thought I had,two-role-cognition
575,"1217, 1218",I,cognizant
576,"1219, 1226",thought,main
577,"1227, 1232",I had,phenomenon
190,"1235, 1257",I felt fat and bloated,relational
193,"1290, 1333",I'm darn sure that was purely psychological,mental
193,"1290, 1333",I'm darn sure that was purely psychological,two-role-cognition
118,"1290, 1291",I,cognizant
120,"1294, 1303",darn sure,main
113,"1304, 1333",that was purely psychological,phenomenon
195,"1336, 1377",I haven't gone over my points for the day,action
124,"1336, 1337",I,agent
127,"1356, 1377",my points for the day,range
196,"1384, 1423",something in me wanted to scoff the lot,mental
128,"1384, 1399",something in me,emoter
130,"1407, 1423",to scoff the lot,phenomenon
133,"1451, 1464",disappointing,attribute
198,"1466, 1513",I'm feeling a bit confused about how I feel now,relational
135,"1468, 1469",m,main
601,"1499, 1509",how I feel,relational
201,"1548, 1587",am I out of control of being in control,attributive
144,"1551, 1552",I,carrier
145,"1553, 1587",out of control of being in control,attribute
202,"1589, 1630",I'm scared I won't be able to stop losing,mental
147,"1589, 1590",I,emoter
203,"1600, 1630",I won't be able to stop losing,relational
203,"1600, 1630",I won't be able to stop losing,attributive
150,"1600, 1601",I,affected-carrier
153,"1611, 1630",able to stop losing,attribute
204,"1636, 1651",I reach my goal,action
154,"1636, 1637",I,agent
156,"1644, 1651",my goal,range
157,"1661, 1662",I,agent
224,"1846, 1897",I'm not sure if I should be asking this here or not,mental
224,"1846, 1897",I'm not sure if I should be asking this here or not,two-role-cognition
210,"1846, 1847",I,cognizant
212,"1854, 1858",sure,main
139,"1862, 1897",I should be asking this here or not,phenomenon
225,"1862, 1897",I should be asking this here or not,mental
225,"1862, 1897",I should be asking this here or not,three-role-cognition
216,"1881, 1885",this,phenomenon
220,"1914, 1935",a weight loss plateau,range
242,"2019, 2044",I've told my story before,action
243,"2055, 2068",I still purge,action
236,"2055, 2056",I,agent
241,"2069, 2095",I just do it with exercise,influential
238,"2069, 2070",I,agent
257,"2102, 2133",the holidays are getting closer,relational
257,"2102, 2133",the holidays are getting closer,attributive
244,"2102, 2114",the holidays,carrier
247,"2127, 2133",closer,attribute
248,"2138, 2139",I,agent
581,"2204, 2247",The problem is I haven't done it in so long,event-relating
252,"2204, 2215",The problem,carrier
580,"2219, 2247",I haven't done it in so long,phenomenon
263,"2219, 2247",I haven't done it in so long,influential
262,"2234, 2236",it,phenomenon
264,"2254, 2255",I,agent
269,"2260, 2275",NOTHING HAPPENS,action
266,"2260, 2267",NOTHING,agent
267,"2268, 2275",HAPPENS,main
272,"2282, 2289",I panic,action
270,"2282, 2283",I,agent
276,"2323, 2341",all over the place,location
281,"2366, 2381",The bottom line,attribute
283,"2385, 2389",this,carrier
289,"2391, 2439",I REALLY REALLY need to know how to purge better,mental
289,"2391, 2439",I REALLY REALLY need to know how to purge better,two-role-cognition
285,"2391, 2392",I,cognizant
288,"2420, 2439",how to purge better,phenomenon
297,"2493, 2545",I can go back to my famous purge by exercise routine,relational
297,"2493, 2545",I can go back to my famous purge by exercise routine,directional
279,"2507, 2545",to my famous purge by exercise routine,location
347,"2550, 2592",you don't feel comfortable sharing with me,relational
348,"2593, 2613",I TOTALLY understand,action
302,"2593, 2594",I,agent
349,"2615, 2641",It's a very private matter,relational
349,"2615, 2641",It's a very private matter,attributive
304,"2615, 2617",It,carrier
306,"2620, 2641",a very private matter,attribute
280,"2646, 2676",not everyone wants to share it,mental
307,"2650, 2658",everyone,emoter
308,"2659, 2664",wants,main
309,"2665, 2676",to share it,phenomenon
352,"2692, 2701",you don't,mental
313,"2692, 2695",you,emoter
318,"2726, 2735",out there,location
323,"2801, 2811",have mercy,action
582,"2816, 2823",help me,action
356,"2825, 2840",I CAN'T GET FAT,relational
356,"2825, 2840",I CAN'T GET FAT,attributive
327,"2825, 2826",I,carrier
330,"2837, 2840",FAT,attribute
357,"2847, 2882",I've worked so hard to lose so much,action
331,"2847, 2848",I,agent
335,"2894, 2924",I hope you all are doing GREAT,mental
336,"2894, 2895",I,emoter
338,"2901, 2924",you all are doing GREAT,phenomenon
586,"2901, 2924",you all are doing GREAT,relational
586,"2901, 2924",you all are doing GREAT,attributive
334,"2901, 2908",you all,carrier
585,"2919, 2924",GREAT,attribute
390,"3008, 3028",I'm new to this site,attributive
358,"3008, 3009",I,carrier
360,"3012, 3028",new to this site,attribute
391,"3030, 3085",I've never really been a member of a pro ED site before,relational
391,"3030, 3085",I've never really been a member of a pro ED site before,attributive
361,"3030, 3031",I,carrier
363,"3048, 3052",been,main
364,"3053, 3078",a member of a pro ED site,attribute
365,"3090, 3091",I,emoter
367,"3097, 3101",glad,main
368,"3102, 3103",I,agent-carrier
394,"3123, 3138",here's my story,attributive
371,"3123, 3127",here,carrier
373,"3130, 3138",my story,attribute
395,"3142, 3158",I'm 20 years old,relational
395,"3142, 3158",I'm 20 years old,attributive
376,"3146, 3158",20 years old,attribute
396,"3163, 3175",have had EDs,relational
396,"3163, 3175",have had EDs,possessive
378,"3168, 3171",had,main
379,"3172, 3175",EDs,possessed
399,"3225, 3251",realised I look disgusting,mental
399,"3225, 3251",realised I look disgusting,two-role-cognition
386,"3234, 3251",I look disgusting,phenomenon
588,"3234, 3235",I,carrier
400,"3255, 3289",I decided to do something about it,mental
400,"3255, 3289",I decided to do something about it,two-role-cognition
387,"3255, 3256",I,agent-cognizant
388,"3257, 3264",decided,main
389,"3265, 3289",to do something about it,phenomenon
440,"3291, 3305",I stuck it out,action
405,"3310, 3311",I,agent
406,"3312, 3318",worked,main
408,"3335, 3336",I,agent
403,"3370, 3371",I,emoter
592,"3376, 3386",happy with,main
442,"3398, 3420",I was going to give up,action
412,"3398, 3399",I,agent
443,"3425, 3480",I had been ill for a while with black outs fainting etc,relational
443,"3425, 3480",I had been ill for a while with black outs fainting etc,attributive
415,"3425, 3426",I,carrier
418,"3436, 3480",ill for a while with black outs fainting etc,attribute
444,"3485, 3521",thought it was just the usual things,mental
444,"3485, 3521",thought it was just the usual things,two-role-cognition
419,"3485, 3492",thought,main
420,"3493, 3521",it was just the usual things,phenomenon
445,"3527, 3549",I ended up in hospital,locational
421,"3527, 3528",I,carrier
422,"3529, 3537",ended up,main
423,"3538, 3549",in hospital,location
446,"3555, 3603",after many tests they diagnosed me with epilepsy,mental
446,"3555, 3603",after many tests they diagnosed me with epilepsy,three-role-cognition
424,"3572, 3576",they,agent
426,"3587, 3589",me,affected-cognizant
427,"3590, 3603",with epilepsy,phenomenon
448,"3638, 3681",to what my neurologist thought was suitable,mental
448,"3638, 3681",to what my neurologist thought was suitable,two-role-cognition
433,"3646, 3660",my neurologist,cognizant
434,"3661, 3668",thought,main
453,"3758, 3806",I went through the most horrible year of my life,relational
467,"3948, 3977",I have come off my medication,possessive
465,"3964, 3977",my medication,affected-possessed
502,"3982, 4010",I have started dieting again,influential
503,"4012, 4082",I really need some support and encouragement to help me get it all off,mental
472,"4012, 4013",I,emoter
475,"4084, 4085",I,carrier
505,"4108, 4152",my boyfriend caught me purging the other day,mental
505,"4108, 4152",my boyfriend caught me purging the other day,two-role-perception
479,"4108, 4120",my boyfriend,perceiver
563,"4178, 4222",I was just ill with a tummy bug or something,relational
563,"4178, 4222",I was just ill with a tummy bug or something,attributive
562,"4189, 4222",ill with a tummy bug or something,attribute
491,"4224, 4255",He keeps telling me I look fine,mental
491,"4224, 4255",He keeps telling me I look fine,three-role-cognition
489,"4241, 4243",me,affected-cognizant
567,"4244, 4255",I look fine,relational
567,"4244, 4255",I look fine,attributive
564,"4244, 4245",I,carrier
566,"4251, 4255",fine,attribute
493,"4260, 4261",I,cognizant
495,"4264, 4268",sure,main
507,"4269, 4302",he will be happier with a thin me,relational
507,"4269, 4302",he will be happier with a thin me,attributive
499,"4280, 4302",happier with a thin me,attribute
508,"4307, 4313",will I,relational
508,"4307, 4313",will I,attributive
501,"4312, 4313",I,carrier
516,"4338, 4363",I feel fucking disgusting,relational
516,"4338, 4363",I feel fucking disgusting,attributive
513,"4338, 4339",I,carrier
515,"4345, 4363",fucking disgusting,attribute
520,"4365, 4382",I look disgusting,relational
520,"4365, 4382",I look disgusting,attributive
517,"4365, 4366",I,carrier
519,"4372, 4382",disgusting,attribute
521,"4388, 4389",I,agent
533,"4433, 4462",I have been reading your tips,two-role-cognition
526,"4433, 4434",I,cognizant
532,"4482, 4496",some good ones,range
537,"4503, 4521",need encouragement,mental
536,"4508, 4521",encouragement,phenomenon
,
,Parsed mismatching all manual (False Positives)
100,"100, 184",a chocolate cake from a fabulous bakery and I knew I wouldn't rest until I had some.,affected-emoter
100,"100, 184",a chocolate cake from a fabulous bakery and I knew I wouldn't rest until I had some.,affected-path
100,"100, 184",a chocolate cake from a fabulous bakery and I knew I wouldn't rest until I had some.,affected-perceiver
100,"100, 184",a chocolate cake from a fabulous bakery and I knew I wouldn't rest until I had some.,affected-cognizant
100,"100, 184",a chocolate cake from a fabulous bakery and I knew I wouldn't rest until I had some.,affected-carrier
100,"100, 184",a chocolate cake from a fabulous bakery and I knew I wouldn't rest until I had some.,affected-destination
100,"100, 184",a chocolate cake from a fabulous bakery and I knew I wouldn't rest until I had some.,affected-possessed
100,"100, 184",a chocolate cake from a fabulous bakery and I knew I wouldn't rest until I had some.,affected-source
100,"100, 184",a chocolate cake from a fabulous bakery and I knew I wouldn't rest until I had some.,range
65,"65, 90",of my son's birthday cake,affected-emoter
65,"65, 90",of my son's birthday cake,affected-path
65,"65, 90",of my son's birthday cake,affected-perceiver
65,"65, 90",of my son's birthday cake,affected-cognizant
65,"65, 90",of my son's birthday cake,affected-carrier
65,"65, 90",of my son's birthday cake,affected-destination
65,"65, 90",of my son's birthday cake,affected-possessed
65,"65, 90",of my son's birthday cake,affected-source
36,"36, 51",into temptation,created-phenomenon
36,"36, 51",into temptation,affected-possessed
36,"36, 51",into temptation,created
36,"36, 51",into temptation,possessed
151,"151, 152",I,agent-cognizant
151,"151, 152",I,agent-carrier
151,"151, 152",I,agent-perceiver
173,"173, 174",I,agent-cognizant
173,"173, 174",I,affected-carrier
173,"173, 174",I,affected
173,"173, 174",I,agent-carrier
173,"173, 174",I,agent-perceiver
173,"173, 174",I,carrier
173,"173, 174",I,perceiver
25,"25, 30",", 
I",agent-cognizant
25,"25, 30",", 
I",agent-carrier
25,"25, 30",", 
I",agent-perceiver
167,"167, 184",until I had some.,process
167,"167, 184",until I had some.,causative
167,"167, 184",until I had some.,relational
167,"167, 184",until I had some.,possessive
167,"167, 184",until I had some.,two-role-action
52,"52, 90",and ate some of my son's birthday cake,process
52,"52, 90",and ate some of my son's birthday cake,two-role-action
18,"18, 20",Hi,main
60,"60, 64",some,affected-emoter
60,"60, 64",some,affected-path
60,"60, 64",some,affected-perceiver
60,"60, 64",some,affected-cognizant
60,"60, 64",some,affected-carrier
60,"60, 64",some,affected-destination
60,"60, 64",some,affected
60,"60, 64",some,affected-possessed
60,"60, 64",some,affected-source
91,"91, 184",- it was a chocolate cake from a fabulous bakery and I knew I wouldn't rest until I had some.,process
91,"91, 184",- it was a chocolate cake from a fabulous bakery and I knew I wouldn't rest until I had some.,two-role-action
18,"18, 51","Hi Guys, 
I gave into temptation",process
18,"18, 51","Hi Guys, 
I gave into temptation",relational
18,"18, 51","Hi Guys, 
I gave into temptation",possessive
18,"18, 51","Hi Guys, 
I gave into temptation",two-role-action
91,"91, 95",- it,agent
91,"91, 95",- it,agent-cognizant
91,"91, 95",- it,agent-carrier
91,"91, 95",- it,agent-perceiver
179,"179, 184",some.,phenomenon
179,"179, 184",some.,affected-emoter
179,"179, 184",some.,created-phenomenon
179,"179, 184",some.,affected-path
179,"179, 184",some.,affected-perceiver
179,"179, 184",some.,affected-cognizant
179,"179, 184",some.,affected-carrier
179,"179, 184",some.,affected-destination
179,"179, 184",some.,affected-possessed
179,"179, 184",some.,affected-source
179,"179, 184",some.,created
179,"179, 184",some.,possessed
192,"192, 223",thinking about it all the time!,created-phenomenon
192,"192, 200",thinking,main
185,"185, 186",I,agent-cognizant
185,"185, 186",I,agent-carrier
185,"185, 186",I,agent-perceiver
185,"185, 223",I kept thinking about it all the time!,process
185,"185, 223",I kept thinking about it all the time!,continuing
274,"274, 412","new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",affected-emoter
274,"274, 412","new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",affected-path
274,"274, 412","new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",affected-perceiver
274,"274, 412","new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",affected-carrier
274,"274, 412","new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",affected-destination
274,"274, 412","new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",affected
274,"274, 412","new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",affected-possessed
274,"274, 412","new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",affected-source
393,"393, 408",very supportive,location
248,"248, 261",to go near it,process
248,"248, 261",to go near it,attributive
248,"248, 261",to go near it,action
248,"248, 261",to go near it,one-role-action
360,"360, 367",to have,main
368,"368, 412",just a little bit ( he's very supportive ) .,created-phenomenon
368,"368, 412",just a little bit ( he's very supportive ) .,created
254,"254, 261",near it,attribute
262,"262, 412","- I'm still new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",process
262,"262, 412","- I'm still new at this and still terrified of binges, but my DH persuaded me that it would be OK to have just a little bit ( he's very supportive ) .",two-role-action
262,"262, 265",- I,agent
262,"262, 265",- I,agent-cognizant
262,"262, 265",- I,affected-carrier
262,"262, 265",- I,agent-carrier
262,"262, 265",- I,agent-perceiver
360,"360, 412",to have just a little bit ( he's very supportive ) .,process
360,"360, 412",to have just a little bit ( he's very supportive ) .,causative
360,"360, 412",to have just a little bit ( he's very supportive ) .,influential
238,"238, 247",n't going,main
388,"388, 390",he,agent
388,"388, 390",he,agent-perceiver
388,"388, 390",he,perceiver
386,"386, 412",( he's very supportive ) .,process
386,"386, 412",( he's very supportive ) .,locational
426,"426, 435",my points,created-phenomenon
426,"426, 435",my points,created
413,"413, 435",I worked out my points,process
413,"413, 435",I worked out my points,two-role-action
492,"492, 520",you believe I was actually *,process
492,"492, 520",you believe I was actually *,emotive
492,"492, 495",you,affected-emoter
492,"492, 495",you,agent-cognizant
492,"492, 495",you,affected-cognizant
492,"492, 495",you,emoter
449,"449, 450",I,affected-emoter
449,"449, 450",I,affected-path
449,"449, 450",I,affected-perceiver
449,"449, 450",I,agent-cognizant
449,"449, 450",I,affected-cognizant
449,"449, 450",I,affected-carrier
449,"449, 450",I,affected-destination
449,"449, 450",I,affected
449,"449, 450",I,agent-carrier
449,"449, 450",I,affected-possessed
449,"449, 450",I,agent-perceiver
449,"449, 450",I,affected-source
506,"506, 509",was,main
413,"413, 414",I,agent-cognizant
413,"413, 414",I,agent-carrier
413,"413, 414",I,agent-perceiver
504,"504, 520",I was actually *,created-phenomenon
464,"464, 483",some ( 60 g worth ),created-phenomenon
464,"464, 483",some ( 60 g worth ),range
550,"550, 611",I've still got this guilt-food relationship thing to work on.,created-phenomenon
542,"542, 611",I think I've still got this guilt-food relationship thing to work on.,process
600,"600, 611",to work on.,process
600,"600, 611",to work on.,action
600,"600, 611",to work on.,one-role-action
600,"600, 607",to work,main
542,"542, 543",I,agent
542,"542, 543",I,agent-cognizant
542,"542, 543",I,affected-cognizant
542,"542, 543",I,affected
653,"653, 655",it,affected-carrier
653,"653, 655",it,agent-carrier
648,"648, 699","that it was nice, but not 5.5 points worth of nice.",process
660,"660, 690","nice, but not 5.5 points worth",affected-carrier
660,"660, 690","nice, but not 5.5 points worth",agent-carrier
660,"660, 690","nice, but not 5.5 points worth",carrier
700,"700, 813","I didn't really enjoy it as much as I thought I would and was annoyed with myself for ""wasting"" points like that.",process
700,"700, 813","I didn't really enjoy it as much as I thought I would and was annoyed with myself for ""wasting"" points like that.",emotive
722,"722, 724",it,created-phenomenon
705,"705, 708",n't,main
700,"700, 701",I,affected-emoter
886,"886, 914",with some sweetened yoghurt!,affected-emoter
886,"886, 914",with some sweetened yoghurt!,affected-path
886,"886, 914",with some sweetened yoghurt!,affected-perceiver
886,"886, 914",with some sweetened yoghurt!,affected-cognizant
886,"886, 914",with some sweetened yoghurt!,affected-carrier
886,"886, 914",with some sweetened yoghurt!,affected-destination
886,"886, 914",with some sweetened yoghurt!,affected
886,"886, 914",with some sweetened yoghurt!,affected-possessed
886,"886, 914",with some sweetened yoghurt!,affected-source
859,"859, 884",for that amount of points,affected-emoter
859,"859, 884",for that amount of points,affected-path
859,"859, 884",for that amount of points,affected-perceiver
859,"859, 884",for that amount of points,affected-cognizant
859,"859, 884",for that amount of points,affected-carrier
859,"859, 884",for that amount of points,affected-destination
859,"859, 884",for that amount of points,affected
859,"859, 884",for that amount of points,affected-possessed
859,"859, 884",for that amount of points,affected-source
833,"833, 858",a whole pile of meringues,affected-emoter
833,"833, 858",a whole pile of meringues,affected-path
833,"833, 858",a whole pile of meringues,affected-perceiver
833,"833, 858",a whole pile of meringues,affected-cognizant
833,"833, 858",a whole pile of meringues,affected-carrier
833,"833, 858",a whole pile of meringues,affected-destination
833,"833, 858",a whole pile of meringues,affected-possessed
833,"833, 858",a whole pile of meringues,affected-source
814,"814, 815",I,agent-cognizant
814,"814, 815",I,agent-carrier
814,"814, 815",I,agent-perceiver
1034,"1034, 1036",it,created-phenomenon
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,phenomenon
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,affected-emoter
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,created-phenomenon
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,affected-path
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,affected-perceiver
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,affected-cognizant
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,affected-carrier
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,affected-destination
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,affected-possessed
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,affected-source
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,created
1086,"1086, 1152",some chocolate cake ( useful info for when I go on maintenance ) .,possessed
1129,"1129, 1130",I,affected-emoter
1129,"1129, 1130",I,affected-path
1129,"1129, 1130",I,affected-perceiver
1129,"1129, 1130",I,agent-cognizant
1129,"1129, 1130",I,affected-cognizant
1129,"1129, 1130",I,affected-carrier
1129,"1129, 1130",I,affected-destination
1129,"1129, 1130",I,affected
1129,"1129, 1130",I,agent-carrier
1129,"1129, 1130",I,affected-possessed
1129,"1129, 1130",I,agent-perceiver
1129,"1129, 1130",I,affected-source
1129,"1129, 1130",I,carrier
1129,"1129, 1130",I,perceiver
977,"977, 1036",I didn't have to binge on something just because I liked it,process
977,"977, 1036",I didn't have to binge on something just because I liked it,causative
977,"977, 1036",I didn't have to binge on something just because I liked it,influential
991,"991, 1036",to binge on something just because I liked it,created-phenomenon
991,"991, 1036",to binge on something just because I liked it,created
1124,"1124, 1128",when,phenomenon
1124,"1124, 1128",when,created-phenomenon
1124,"1124, 1128",when,destination
1124,"1124, 1128",when,location
1124,"1124, 1128",when,affected-destination
1124,"1124, 1128",when,affected-possessed
1124,"1124, 1128",when,possessed
1124,"1124, 1128",when,range
1013,"1013, 1036",just because I liked it,process
1013,"1013, 1036",just because I liked it,emotive
1013,"1013, 1036",just because I liked it,desiderative
1134,"1134, 1148",on maintenance,destination
1134,"1134, 1148",on maintenance,location
1134,"1134, 1148",on maintenance,affected-destination
1134,"1134, 1148",on maintenance,affected-possessed
1134,"1134, 1148",on maintenance,possessed
1134,"1134, 1148",on maintenance,range
977,"977, 978",I,agent-cognizant
977,"977, 978",I,agent-carrier
977,"977, 978",I,agent-perceiver
1067,"1067, 1152",just because I had some chocolate cake ( useful info for when I go on maintenance ) .,process
1067,"1067, 1152",just because I had some chocolate cake ( useful info for when I go on maintenance ) .,causative
1067,"1067, 1152",just because I had some chocolate cake ( useful info for when I go on maintenance ) .,possessive
1067,"1067, 1152",just because I had some chocolate cake ( useful info for when I go on maintenance ) .,two-role-action
982,"982, 990",n't have,main
1080,"1080, 1081",I,agent-cognizant
1080,"1080, 1081",I,affected-carrier
1080,"1080, 1081",I,affected
1080,"1080, 1081",I,agent-carrier
1080,"1080, 1081",I,agent-perceiver
1080,"1080, 1081",I,carrier
1080,"1080, 1081",I,perceiver
1124,"1124, 1148",when I go on maintenance,process
1124,"1124, 1148",when I go on maintenance,locational
1124,"1124, 1148",when I go on maintenance,directional
1124,"1124, 1148",when I go on maintenance,possessive
1124,"1124, 1148",when I go on maintenance,continuing
1124,"1124, 1148",when I go on maintenance,two-role-action
1026,"1026, 1027",I,affected-emoter
1242,"1242, 1257",fat and bloated,phenomenon
1242,"1242, 1257",fat and bloated,created-phenomenon
1227,"1227, 1232",I had,process
1227,"1227, 1232",I had,action
1227,"1227, 1232",I had,one-role-action
