,,Relaxed/Lambda Match Statistics
,Precission,0.2260061919504644
,Recall,0.6488888888888888
,F1,0.3352468427095293
,
,Relaxed/Lambda Matches (True Positives)
Man Id,Dist. Geometric,Man Interval,Auto Interval,Dist. Edit,Man Text,Auto Text,Man Features,Auto Features
1029,"1029, 1030",I,agent-cognizant
1029,"1029, 1030",I,affected-cognizant
1029,"1029, 1030",I,affected-carrier
1029,"1029, 1030",I,affected-destination
1029,"1029, 1030",I,affected
1029,"1029, 1030",I,agent-carrier
1029,"1029, 1030",I,affected-possessed
1029,"1029, 1030",I,agent-perceiver
1029,"1029, 1030",I,affected-source
1039,"1039, 1045",to set,main
1009,"1009, 1024",for us to leave,process
1009,"1009, 1024",for us to leave,one-role-action
1025,"1025, 1091",and I started to set that in motion ( good-byes are always long. ),process
1025,"1025, 1091",and I started to set that in motion ( good-byes are always long. ),starting
960,"960, 965",to be,main
1046,"1046, 1050",that,affected-carrier
1046,"1046, 1050",that,affected
1046,"1046, 1050",that,carrier
1161,"1161, 1199",and buy any Christmas presents for her,process
1161,"1161, 1199",and buy any Christmas presents for her,relational
1161,"1161, 1199",and buy any Christmas presents for her,possessive
1192,"1192, 1199",for her,affected-possessed
1192,"1192, 1199",for her,possessed
1123,"1123, 1128",", she",cognizant
1123,"1123, 1128",", she",agent-cognizant
1246,"1246, 1262",with her family.,affected-emoter
1246,"1246, 1262",with her family.,affected-path
1246,"1246, 1262",with her family.,affected-perceiver
1246,"1246, 1262",with her family.,affected-cognizant
1246,"1246, 1262",with her family.,affected-carrier
1246,"1246, 1262",with her family.,affected-destination
1246,"1246, 1262",with her family.,affected-possessed
1246,"1246, 1262",with her family.,affected-source
1092,"1092, 1199","The next day among other things, she told me not to bother to go out and buy any Christmas presents for her",process
1219,"1219, 1223",them,affected-emoter
1219,"1219, 1223",them,created-phenomenon
1219,"1219, 1223",them,affected-path
1219,"1219, 1223",them,affected-perceiver
1219,"1219, 1223",them,affected-cognizant
1219,"1219, 1223",them,affected-carrier
1219,"1219, 1223",them,affected-destination
1219,"1219, 1223",them,affected-possessed
1219,"1219, 1223",them,affected-source
1219,"1219, 1223",them,created
1134,"1134, 1199",me not to bother to go out and buy any Christmas presents for her,created-phenomenon
1137,"1137, 1150",not to bother,main
1092,"1092, 1123",The next day among other things,matchee
1223,"1223, 1262",", I'd ruined Christmas with her family.",process
1223,"1223, 1262",", I'd ruined Christmas with her family.",two-role-action
1151,"1151, 1160",to go out,process
1151,"1151, 1160",to go out,directional
1151,"1151, 1160",to go out,relational
1151,"1151, 1160",to go out,action
1151,"1151, 1160",to go out,one-role-action
1236,"1236, 1245",Christmas,affected-emoter
1236,"1236, 1245",Christmas,affected-path
1236,"1236, 1245",Christmas,affected-perceiver
1236,"1236, 1245",Christmas,affected-cognizant
1236,"1236, 1245",Christmas,affected-carrier
1236,"1236, 1245",Christmas,affected-destination
1236,"1236, 1245",Christmas,affected
1236,"1236, 1245",Christmas,affected-possessed
1236,"1236, 1245",Christmas,affected-source
1199,"1199, 1204",", she",agent-cognizant
1199,"1199, 1204",", she",agent-carrier
1199,"1199, 1204",", she",agent-perceiver
1165,"1165, 1168",buy,main
1223,"1223, 1226",", I",agent-cognizant
1223,"1223, 1226",", I",agent-carrier
1223,"1223, 1226",", I",agent-perceiver
1151,"1151, 1156",to go,main
1169,"1169, 1191",any Christmas presents,affected-possessed
1169,"1169, 1191",any Christmas presents,possessed
1271,"1271, 1294",a tense couple of days.,location
1264,"1264, 1266",It,agent
1264,"1264, 1266",It,affected-carrier
1264,"1264, 1266",It,agent-carrier
1264,"1264, 1266",It,agent-perceiver
1264,"1264, 1266",It,perceiver
1264,"1264, 1294",It was a tense couple of days.,process
1264,"1264, 1294",It was a tense couple of days.,locational
1296,"1296, 1329","So, guess what happens yesterday?",process
1306,"1306, 1329",what happens yesterday?,process
1306,"1306, 1329",what happens yesterday?,one-role-action
1306,"1306, 1310",what,affected-emoter
1306,"1306, 1310",what,affected-path
1306,"1306, 1310",what,affected-perceiver
1306,"1306, 1310",what,affected-cognizant
1306,"1306, 1310",what,affected-carrier
1306,"1306, 1310",what,affected-destination
1306,"1306, 1310",what,affected-possessed
1306,"1306, 1310",what,affected-source
1306,"1306, 1329",what happens yesterday?,created-phenomenon
1476,"1476, 1482",to get,main
1535,"1535, 1537",it,affected-carrier
1535,"1535, 1537",it,affected
1535,"1535, 1537",it,agent-carrier
1483,"1483, 1519",to work until the weather cleared up,process
1483,"1483, 1519",to work until the weather cleared up,one-role-action
1567,"1567, 1601",and the road crews had gotten out.,process
1567,"1567, 1601",and the road crews had gotten out.,directional
1567,"1567, 1601",and the road crews had gotten out.,relational
1567,"1567, 1601",and the road crews had gotten out.,two-role-action
1522,"1522, 1527",radar,agent-cognizant
1522,"1522, 1527",radar,agent-carrier
1522,"1522, 1527",radar,agent-perceiver
1444,"1444, 1519",there was no point to my trying to get to work until the weather cleared up,process
1444,"1444, 1519",there was no point to my trying to get to work until the weather cleared up,locational
1444,"1444, 1519",there was no point to my trying to get to work until the weather cleared up,action
1444,"1444, 1519",there was no point to my trying to get to work until the weather cleared up,one-role-action
1535,"1535, 1563",it would be in an hour or so,created-phenomenon
1331,"1331, 1333",We,agent
1331,"1331, 1333",We,agent-cognizant
1331,"1331, 1333",We,affected-carrier
1331,"1331, 1333",We,affected
1331,"1331, 1333",We,agent-carrier
1331,"1331, 1333",We,agent-perceiver
1331,"1331, 1333",We,perceiver
1331,"1331, 1386",We had some really bad weather early in the morning and,process
1331,"1331, 1386",We had some really bad weather early in the morning and,causative
1331,"1331, 1386",We had some really bad weather early in the morning and,two-role-action
1331,"1331, 1386",We had some really bad weather early in the morning and,action
1476,"1476, 1519",to get to work until the weather cleared up,process
1476,"1476, 1519",to get to work until the weather cleared up,causative
1483,"1483, 1490",to work,main
1520,"1520, 1565",( radar showed it would be in an hour or so ),process
1520,"1520, 1565",( radar showed it would be in an hour or so ),three-role-perception
1469,"1469, 1475",trying,main
1469,"1469, 1519",trying to get to work until the weather cleared up,process
1469,"1469, 1519",trying to get to work until the weather cleared up,tentative
1469,"1469, 1519",trying to get to work until the weather cleared up,influential
1393,"1393, 1400",looking,main
1571,"1571, 1585",the road crews,agent-cognizant
1571,"1571, 1585",the road crews,agent-carrier
1571,"1571, 1585",the road crews,agent-perceiver
1571,"1571, 1585",the road crews,perceiver
1476,"1476, 1519",to get to work until the weather cleared up,created-phenomenon
1483,"1483, 1519",to work until the weather cleared up,phenomenon
1483,"1483, 1519",to work until the weather cleared up,created-phenomenon
1483,"1483, 1519",to work until the weather cleared up,created
1454,"1454, 1519",no point to my trying to get to work until the weather cleared up,affected-carrier
1454,"1454, 1519",no point to my trying to get to work until the weather cleared up,affected
1454,"1454, 1519",no point to my trying to get to work until the weather cleared up,agent-carrier
1454,"1454, 1519",no point to my trying to get to work until the weather cleared up,agent-perceiver
1454,"1454, 1519",no point to my trying to get to work until the weather cleared up,carrier
1454,"1454, 1519",no point to my trying to get to work until the weather cleared up,perceiver
1338,"1338, 1382",some really bad weather early in the morning,phenomenon
1338,"1338, 1382",some really bad weather early in the morning,affected-emoter
1338,"1338, 1382",some really bad weather early in the morning,created-phenomenon
1338,"1338, 1382",some really bad weather early in the morning,affected-path
1338,"1338, 1382",some really bad weather early in the morning,affected-perceiver
1338,"1338, 1382",some really bad weather early in the morning,affected-cognizant
1338,"1338, 1382",some really bad weather early in the morning,affected-carrier
1338,"1338, 1382",some really bad weather early in the morning,affected-destination
1338,"1338, 1382",some really bad weather early in the morning,affected
1338,"1338, 1382",some really bad weather early in the morning,affected-possessed
1338,"1338, 1382",some really bad weather early in the morning,affected-source
1338,"1338, 1382",some really bad weather early in the morning,created
1643,"1643, 1659","some more sleep""",attribute
1643,"1643, 1659","some more sleep""",affected-emoter
1643,"1643, 1659","some more sleep""",created-phenomenon
1643,"1643, 1659","some more sleep""",affected-path
1643,"1643, 1659","some more sleep""",affected-perceiver
1643,"1643, 1659","some more sleep""",destination
1643,"1643, 1659","some more sleep""",affected-cognizant
1643,"1643, 1659","some more sleep""",affected-carrier
1643,"1643, 1659","some more sleep""",affected-destination
1643,"1643, 1659","some more sleep""",affected
1643,"1643, 1659","some more sleep""",affected-possessed
1643,"1643, 1659","some more sleep""",affected-source
1643,"1643, 1659","some more sleep""",created
1631,"1631, 1634",", I",agent
1631,"1631, 1634",", I",cognizant
1631,"1631, 1634",", I",agent-cognizant
1631,"1631, 1634",", I",affected-cognizant
1631,"1631, 1634",", I",affected-carrier
1631,"1631, 1634",", I",affected
1631,"1631, 1634",", I",agent-perceiver
1631,"1631, 1634",", I",carrier
1631,"1631, 1634",", I",perceiver
1603,"1603, 1604",I,cognizant
1603,"1603, 1604",I,agent-cognizant
1603,"1603, 1604",I,affected-cognizant
1603,"1603, 1604",I,agent-carrier
1603,"1603, 1604",I,agent-perceiver
1603,"1603, 1604",I,perceiver
1610,"1610, 1659","something like, ""good, I can get some more sleep""",created-phenomenon
1620,"1620, 1624",like,main
1603,"1603, 1660","I said something like, ""good, I can get some more sleep"".",process
1603,"1603, 1660","I said something like, ""good, I can get some more sleep"".",two-role-cognition
1603,"1603, 1660","I said something like, ""good, I can get some more sleep"".",two-role-perception
1694,"1694, 1717","something else in mind""",affected-emoter
1694,"1694, 1717","something else in mind""",created-phenomenon
1694,"1694, 1717","something else in mind""",affected-path
1694,"1694, 1717","something else in mind""",affected-perceiver
1694,"1694, 1717","something else in mind""",affected-cognizant
1694,"1694, 1717","something else in mind""",affected-carrier
1694,"1694, 1717","something else in mind""",affected-destination
1694,"1694, 1717","something else in mind""",affected
1694,"1694, 1717","something else in mind""",affected-possessed
1694,"1694, 1717","something else in mind""",affected-source
1694,"1694, 1717","something else in mind""",created
1694,"1694, 1717","something else in mind""",possessed
1687,"1687, 1717","""I had something else in mind""",process
1687,"1687, 1717","""I had something else in mind""",causative
1687,"1687, 1717","""I had something else in mind""",relational
1687,"1687, 1717","""I had something else in mind""",possessive
1687,"1687, 1717","""I had something else in mind""",two-role-action
1687,"1687, 1717","""I had something else in mind""",action
1671,"1671, 1717","something like, ""I had something else in mind""",created-phenomenon
1662,"1662, 1719","She said something like, ""I had something else in mind"" .",process
1662,"1662, 1719","She said something like, ""I had something else in mind"" .",two-role-perception
1687,"1687, 1689","""I",agent
1687,"1687, 1689","""I",agent-cognizant
1687,"1687, 1689","""I",affected-carrier
1687,"1687, 1689","""I",affected
1687,"1687, 1689","""I",agent-carrier
1687,"1687, 1689","""I",agent-perceiver
1687,"1687, 1689","""I",carrier
1687,"1687, 1689","""I",perceiver
1662,"1662, 1665",She,cognizant
1662,"1662, 1665",She,agent-cognizant
1662,"1662, 1665",She,affected-cognizant
1662,"1662, 1665",She,agent-carrier
1662,"1662, 1665",She,agent-perceiver
1662,"1662, 1665",She,perceiver
1681,"1681, 1685",like,main
1728,"1728, 1731",did,main
1745,"1745, 1750",good.,location
1734,"1734, 1750",And it was good.,process
1734,"1734, 1750",And it was good.,locational
1738,"1738, 1740",it,affected-carrier
1738,"1738, 1740",it,agent-carrier
1782,"1782, 1789",leading,main
1793,"1793, 1811","to the fight, both",destination
1793,"1793, 1811","to the fight, both",affected-destination
1844,"1844, 1848",that,agent
1844,"1844, 1848",that,agent-cognizant
1844,"1844, 1848",that,affected-carrier
1844,"1844, 1848",that,affected
1844,"1844, 1848",that,agent-carrier
1844,"1844, 1848",that,agent-perceiver
1844,"1844, 1848",that,perceiver
1767,"1767, 1768",I,agent
1767,"1767, 1768",I,agent-cognizant
1767,"1767, 1768",I,agent-carrier
1767,"1767, 1768",I,agent-perceiver
1855,"1855, 1889",the point of this particular post.,location
1855,"1855, 1889",the point of this particular post.,range
1761,"1761, 1766",where,affected-emoter
1761,"1761, 1766",where,affected-path
1761,"1761, 1766",where,affected-perceiver
1761,"1761, 1766",where,affected-cognizant
1761,"1761, 1766",where,affected-carrier
1761,"1761, 1766",where,affected-destination
1761,"1761, 1766",where,affected
1761,"1761, 1766",where,affected-possessed
1761,"1761, 1766",where,affected-source
1761,"1761, 1766",where,range
1773,"1773, 1838","at fault leading up to the fight, both generally and specifically",affected-emoter
1773,"1773, 1838","at fault leading up to the fight, both generally and specifically",affected-path
1773,"1773, 1838","at fault leading up to the fight, both generally and specifically",affected-perceiver
1773,"1773, 1838","at fault leading up to the fight, both generally and specifically",affected-cognizant
1773,"1773, 1838","at fault leading up to the fight, both generally and specifically",affected-carrier
1773,"1773, 1838","at fault leading up to the fight, both generally and specifically",affected-destination
1773,"1773, 1838","at fault leading up to the fight, both generally and specifically",affected
1773,"1773, 1838","at fault leading up to the fight, both generally and specifically",affected-possessed
1773,"1773, 1838","at fault leading up to the fight, both generally and specifically",affected-source
1840,"1840, 1889",but that's not the point of this particular post.,process
1840,"1840, 1889",but that's not the point of this particular post.,locational
1840,"1840, 1889",but that's not the point of this particular post.,two-role-action
1840,"1840, 1889",but that's not the point of this particular post.,action
1782,"1782, 1838","leading up to the fight, both generally and specifically",process
1782,"1782, 1838","leading up to the fight, both generally and specifically",directional
1761,"1761, 1838","where I was at fault leading up to the fight, both generally and specifically",process
1761,"1761, 1838","where I was at fault leading up to the fight, both generally and specifically",two-role-action
1761,"1761, 1838","where I was at fault leading up to the fight, both generally and specifically",action
709,"709, 804",discussion about how many cars had to go ( because our son who lives near us needed to get back,affected-carrier
1643,"1643, 1659","some more sleep""",phenomenon
